"vin","departed_at","arrived_at","idle_time","departure_coordinates","arrival_coordinates","departure_fuel","arrival_fuel","departure_interior","arrival_interior","trip_id","estimated_distance","estimated_duration","polyline"
"WMEEJ3BA8EK754013",1448466901,1448467501,600,"0101000020E6100000371AC05B20FD43407BDAE1AFC9C054C0","0101000020E61000006E861BF0F9FD4340176536C824C154C0",45,45,"GOOD","GOOD",30908,"0.8 mi","4 mins","[[[39.984191,-83.0178882],[39.9839746,-83.0179089]],[[39.9839746,-83.0179089],[39.9837346,-83.0123484]],[[39.9837346,-83.0123484],[39.9775827,-83.01116669999999]],[[39.9775827,-83.01116669999999],[39.9775362,-83.0123108]]]"
"WMEEJ3BA9DK659829",1448382001,1448383201,144300,"0101000020E6100000A514747B49FB43407F30F0DC7BBE54C0","0101000020E6100000C6A2E9EC640044405839B4C876C054C0",60,57,"GOOD","GOOD",32467,"4.3 mi","12 mins","[[[40.0031112,-83.0072473],[40.0031658,-83.00785320000001]],[[40.0031658,-83.00785320000001],[39.9988709,-83.00698280000002]],[[39.9988709,-83.00698280000002],[39.9985817,-83.0012407]],[[39.9985817,-83.0012407],[39.9945123,-83.0015103]],[[39.9945123,-83.0015103],[39.9938899,-82.9858149]],[[39.9938899,-82.9858149],[39.9667202,-82.98365430000001]],[[39.9667202,-82.98365430000001],[39.9642031,-82.9835499]],[[39.9642031,-82.9835499],[39.9649858,-82.9761913]],[[39.9649858,-82.9761913],[39.9631813,-82.97634579999999]]]"
"WMEEJ3BA9DK659829",1448399101,1448400901,3900,"0101000020E61000006BD44334BAFF4340B858518369C054C0","0101000020E610000016FBCBEEC9FF43403DD52137C3BF54C0",57,54,"GOOD","GOOD",32470,"0.7 mi","4 mins","[[[39.99835179999999,-82.9962899],[39.9983164,-82.99551079999999]],[[39.9983164,-82.99551079999999],[39.9972924,-82.9954839]],[[39.9972924,-82.9954839],[39.997817,-83.00644439999999]]]"
"WMEEJ3BA9DK659829",1448402401,1448403601,1500,"0101000020E610000016FBCBEEC9FF43403DD52137C3BF54C0","0101000020E6100000A52C431CEB024440865AD3BCE3C054C0",54,54,"GOOD","GOOD",32471,"2.6 mi","10 mins","[[[40.0227996,-83.0139177],[40.0229522,-83.0142008]],[[40.0229522,-83.0142008],[40.0223511,-83.0134174]],[[40.0223511,-83.0134174],[40.0178202,-83.0122125]],[[40.0178202,-83.0122125],[40.0173654,-83.00205299999999]],[[40.0173654,-83.00205299999999],[40.015272,-83.0021944]],[[40.015272,-83.0021944],[40.0151142,-83.0000621]],[[40.0151142,-83.0000621],[39.9985817,-83.0012407]],[[39.9985817,-83.0012407],[39.99835179999999,-82.9962899]]]"
"WMEEJ3BA9DK659829",1448393101,1448395201,5700,"0101000020E6100000CCB4FD2B2B014440AEF02E17F1BF54C0","0101000020E61000006BD44334BAFF4340B858518369C054C0",57,57,"GOOD","GOOD",32469,"1.3 mi","5 mins","[[[39.997817,-83.00644439999999],[39.997692,-83.0038773]],[[39.997692,-83.0038773],[39.9987296,-83.0037978]],[[39.9987296,-83.0037978],[39.9984667,-82.9988213]],[[39.9984667,-82.9988213],[40.0090787,-82.99809479999999]],[[40.0090787,-82.99809479999999],[40.0091409,-82.9990888]]]"
"WMEEJ3BA9DK659829",1448385601,1448387401,2400,"0101000020E6100000C6A2E9EC640044405839B4C876C054C0","0101000020E6100000CCB4FD2B2B014440AEF02E17F1BF54C0",57,57,"GOOD","GOOD",32468,"0.9 mi","5 mins","[[[40.0091409,-82.9990888],[40.0092243,-83.0005071]],[[40.0092243,-83.0005071],[40.0037143,-83.0008834]],[[40.0037143,-83.0008834],[40.003815,-83.0030144]],[[40.003815,-83.0030144],[40.0038608,-83.0039436]],[[40.0038608,-83.0039436],[40.0024671,-83.0054402]],[[40.0024671,-83.0054402],[40.0027374,-83.005603]],[[40.0027374,-83.005603],[40.0030209,-83.00548549999999]],[[40.0030209,-83.00548549999999],[40.0031112,-83.0072473]]]"
"WMEEJ3BA9DK683709",1448412001,1448413501,300,"0101000020E61000003E3F8C101E01444074EFE192E3C054C0","0101000020E61000006E693524EEFD4340BCE82B4833C054C0",39,39,"GOOD","GOOD",32485,"2.1 mi","11 mins","[[[39.9838194,-83.0031308],[39.9838837,-83.0048666]],[[39.9838837,-83.0048666],[40.0060448,-83.0092378]],[[40.0060448,-83.0092378],[40.0062042,-83.01432830000002]],[[40.0062042,-83.01432830000002],[40.0087255,-83.0138453]]]"
"WMEEJ3BA9DK683709",1448445601,1448448001,32100,"0101000020E61000006E693524EEFD4340BCE82B4833C054C0","0101000020E610000017D9CEF753FF434097E2AAB2EFC054C0",39,39,"GOOD","GOOD",32486,"1.2 mi","6 mins","[[[39.9947606,-83.0145302],[39.98741,-83.01307039999999]],[[39.98741,-83.01307039999999],[39.9871358,-83.0055333]],[[39.9871358,-83.0055333],[39.9838837,-83.0048666]],[[39.9838837,-83.0048666],[39.9838194,-83.0031308]]]"
"WMEEJ3BA9DK659829",1448422501,1448423401,1800,"0101000020E61000004F232D95B7FF4340AE122C0E67C054C0","0101000020E6100000ACC5A70018FF43401C25AFCE31C054C0",48,48,"GOOD","GOOD",32478,"0.5 mi","3 mins","[[[39.9929205,-83.003053],[39.995581,-83.00289339999999]],[[39.995581,-83.00289339999999],[39.9956263,-83.0040132]],[[39.9956263,-83.0040132],[39.997692,-83.0038773]],[[39.997692,-83.0038773],[39.9978094,-83.00628840000002]]]"
"WMEEJ3BA9DK659829",1448405701,1448406901,2100,"0101000020E6100000A52C431CEB024440865AD3BCE3C054C0","0101000020E6100000A453573ECBFF434060E5D022DBBF54C0",54,54,"GOOD","GOOD",32472,"2.5 mi","8 mins","[[[39.998418,-82.9977478],[39.9984667,-82.9988213]],[[39.9984667,-82.9988213],[40.014964,-82.99766629999999]],[[40.014964,-82.99766629999999],[40.015272,-83.0021944]],[[40.015272,-83.0021944],[40.0173654,-83.00205299999999]],[[40.0173654,-83.00205299999999],[40.0178202,-83.0122125]],[[40.0178202,-83.0122125],[40.0227456,-83.0135221]],[[40.0227456,-83.0135221],[40.0227201,-83.0139149]],[[40.0227201,-83.0139149],[40.0227996,-83.0139177]]]"
"WMEEJ3BAXDK699272",1448304301,1448306401,66600,"0101000020E610000083C0CAA145FA43404C4F58E201C154C0","0101000020E610000003CFBD874BFA434094FB1D8A02C154C0",36,36,"GOOD","GOOD",34723,"66 ft","1 min","[[[39.9554376,-83.015717],[39.9552573,-83.0156799]]]"
"WMEEJ3BA9DK683709",1448303701,1448309701,66000,"0101000020E610000058A835CD3B02444022E010AAD4C054C0","0101000020E6100000F4893C49BA024440C408E1D1C6C154C0",42,42,"GOOD","GOOD",32482,"1.2 mi","5 mins","[[[40.0213223,-83.0277594],[40.0211429,-83.0249977]],[[40.0211429,-83.0249977],[40.0167779,-83.0232652]],[[40.0167779,-83.0232652],[40.0167149,-83.01192560000001]],[[40.0167149,-83.01192560000001],[40.0173728,-83.01210329999999]],[[40.0173728,-83.01210329999999],[40.0173896,-83.012982]]]"
"WMEEJ3BA9DK683709",1448456402,1448458201,1801,"0101000020E61000002C4833164DFF43407B319413EDC054C0","0101000020E61000008D45D3D9C90044405EF415A419C154C0",39,36,"GOOD","UNACCEPTABLE",32488,"1.4 mi","8 mins","[[[40.0061137,-83.0171988],[40.0056849,-83.0171722]],[[40.0056849,-83.0171722],[40.0056725,-83.0168542]],[[40.0056725,-83.0168542],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[39.9959014,-83.0214694]],[[39.9959014,-83.0214694],[39.9965034,-83.01487329999999]],[[39.9965034,-83.01487329999999],[39.9945379,-83.01449]]]"
"WMEEJ3BA9DK683709",1448411401,1448411701,600,"0101000020E61000001344DD07200144405019FF3EE3C054C0","0101000020E61000003E3F8C101E01444074EFE192E3C054C0",39,39,"GOOD","GOOD",32484,"23 ft","1 min","[[[40.0087255,-83.0138453],[40.00878650000001,-83.01383489999999]]]"
"WMEEJ3BA9DK659829",1448473801,1448475601,8700,"0101000020E6100000174850FC180344409D4B7155D9BF54C0","0101000020E61000003D0AD7A370FD434069520ABABDC054C0",45,45,"GOOD","GOOD",32481,"6.1 mi","9 mins","[[[39.97999540000001,-83.01161809999999],[39.9724954,-83.00949109999999]],[[39.9724954,-83.00949109999999],[39.9725824,-83.00910329999999]],[[39.9725824,-83.00910329999999],[39.9733262,-83.0049039]],[[39.9733262,-83.0049039],[39.9729261,-82.99242869999999]],[[39.9729261,-82.99242869999999],[39.971439,-82.989375]],[[39.971439,-82.989375],[40.0208955,-82.9950157]],[[40.0208955,-82.9950157],[40.023165,-82.9943141]],[[40.023165,-82.9943141],[40.0241237,-82.99433239999999]],[[40.0241237,-82.99433239999999],[40.0242332,-82.9976375]]]"
"WMEEJ3BA9DK683709",1448409601,1448410801,99900,"0101000020E6100000F4893C49BA024440C408E1D1C6C154C0","0101000020E61000001344DD07200144405019FF3EE3C054C0",42,39,"GOOD","GOOD",32483,"1.5 mi","5 mins","[[[40.00878650000001,-83.01383489999999],[40.0163591,-83.0140128]],[[40.0163591,-83.0140128],[40.0162886,-83.0223369]],[[40.0162886,-83.0223369],[40.0211796,-83.02485659999999]],[[40.0211796,-83.02485659999999],[40.0213223,-83.0277594]]]"
"WMEEJ3BA9DK659829",1448423401,1448424901,0,"0101000020E6100000ACC5A70018FF43401C25AFCE31C054C0","0101000020E610000085B69C4B71F94340B3EF8AE07FBF54C0",48,48,"GOOD","GOOD",32479,"3.5 mi","13 mins","[[[39.9487746,-82.99213499999999],[39.949077,-82.99218809999999]],[[39.949077,-82.99218809999999],[39.9491092,-82.992677]],[[39.9491092,-82.992677],[39.9526417,-82.9924401]],[[39.9526417,-82.9924401],[39.9526958,-82.99424119999999]],[[39.9526958,-82.99424119999999],[39.9932632,-82.9991563]],[[39.9932632,-82.9991563],[39.993381,-83.0030228]],[[39.993381,-83.0030228],[39.9929205,-83.003053]]]"
"WMEEJ3BA9DK659829",1448418601,1448418901,0,"0101000020E6100000587380608EFA434040A4DFBE0EC054C0","0101000020E6100000587380608EFA4340BC9179E40FC054C0",51,48,"GOOD","GOOD",32476,"1 ft","1 min","[[[39.9573454,-83.0008993],[39.9573454,-83.0008993]]]"
"WMEEJ3BA9DK659829",1448411701,1448412601,600,"0101000020E61000005AF5B9DA8AF94340327216F6B4BF54C0","0101000020E61000009A7CB3CD8DFD434080828B1535C054C0",51,51,"GOOD","GOOD",32474,"2.3 mi","7 mins","[[[39.9808662,-83.0032418],[39.9807302,-83.000857]],[[39.9807302,-83.000857],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9536025,-82.9962426]],[[39.9536025,-82.9962426],[39.95279439999999,-82.9960918]],[[39.95279439999999,-82.9960918],[39.9495442,-82.99546769999999]]]"
"WMEEJ3BA9DK659829",1448463901,1448465101,39000,"0101000020E610000085B69C4B71F94340B3EF8AE07FBF54C0","0101000020E6100000174850FC180344409D4B7155D9BF54C0",48,45,"GOOD","GOOD",32480,"6.4 mi","11 mins","[[[40.0242332,-82.9976375],[40.0241402,-82.9955399]],[[40.0241402,-82.9955399],[40.02336500000001,-82.995626]],[[40.02336500000001,-82.995626],[40.0210847,-82.9952172]],[[40.0210847,-82.9952172],[39.9603788,-82.98272779999999]],[[39.9603788,-82.98272779999999],[39.9570903,-82.9846116]],[[39.9570903,-82.9846116],[39.9580937,-82.98202959999999]],[[39.9580937,-82.98202959999999],[39.9522373,-82.9825134]],[[39.9522373,-82.9825134],[39.9524881,-82.9889663]],[[39.9524881,-82.9889663],[39.9505398,-82.9891296]],[[39.9505398,-82.9891296],[39.95055809999999,-82.98946529999999]],[[39.95055809999999,-82.98946529999999],[39.9489713,-82.98959099999999]],[[39.9489713,-82.98959099999999],[39.949077,-82.99218809999999]],[[39.949077,-82.99218809999999],[39.9487746,-82.99213499999999]]]"
"WMEEJ3BA9DK659829",1448419501,1448420701,600,"0101000020E6100000587380608EFA4340BC9179E40FC054C0","0101000020E61000004F232D95B7FF4340AE122C0E67C054C0",48,48,"GOOD","GOOD",32477,"3.2 mi","11 mins","[[[39.9978094,-83.00628840000002],[39.997692,-83.0038773]],[[39.997692,-83.0038773],[39.9966555,-83.0039501]],[[39.9966555,-83.0039501],[39.9965604,-83.0013809]],[[39.9965604,-83.0013809],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.95778139999999,-82.9970501]],[[39.95778139999999,-82.9970501],[39.9573454,-83.0008993]]]"
"WMEEJ3BA9DK659829",1448416802,1448418601,4201,"0101000020E61000009A7CB3CD8DFD434080828B1535C054C0","0101000020E6100000587380608EFA434040A4DFBE0EC054C0",51,51,"GOOD","GOOD",32475,"2.2 mi","9 mins","[[[39.9573454,-83.0008993],[39.9572683,-83.0014937]],[[39.9572683,-83.0014937],[39.964739,-83.00292259999999]],[[39.964739,-83.00292259999999],[39.9654409,-82.9967454]],[[39.9654409,-82.9967454],[39.9806579,-82.9983479]],[[39.9806579,-82.9983479],[39.9808662,-83.0032418]]]"
"WMEEJ3BA9EK733218",1448457601,1448463301,1500,"0101000020E6100000ECFA05BB61FF43406DFFCA4A93C054C0","0101000020E6100000711B0DE02D0044409F02603C83BA54C0",100,100,"GOOD","GOOD",32897,"7.5 mi","13 mins","[[[40.0013226,-82.9128925],[40.0000108,-82.9130153]],[[40.0000108,-82.9130153],[40.0001001,-82.9146808]],[[40.0001001,-82.9146808],[40.0021092,-82.9228567]],[[40.0021092,-82.9228567],[39.9763682,-82.99440299999999]],[[39.9763682,-82.99440299999999],[39.9786778,-82.9979563]],[[39.9786778,-82.9979563],[39.995405,-82.9990351]],[[39.995405,-82.9990351],[39.9957386,-83.0072069]],[[39.9957386,-83.0072069],[39.9952599,-83.0071147]],[[39.9952599,-83.0071147],[39.9953452,-83.0088748]],[[39.9953452,-83.0088748],[39.9947563,-83.0089021]],[[39.9947563,-83.0089021],[39.9947654,-83.00909829999999]],[[39.9947654,-83.00909829999999],[39.9951732,-83.0090709]]]"
"WMEEJ3BAXDK659760",1448312402,1448313301,2101,"0101000020E610000078B471C45A0044400586AC6EF5C054C0","0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0",30,30,"UNACCEPTABLE","GOOD",34632,"1.2 mi","7 mins","[[[39.9978168,-83.02205649999999],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[40.0032247,-83.0108166]],[[40.0032247,-83.0108166],[40.0027459,-83.01497549999999]]]"
"WMEEJ3BA9EK748737",1448478001,1448478901,11400,"0101000020E6100000E449D23593FF4340E65C8AABCAC054C0","0101000020E6100000B9A5D590B8FF43400CCD751A69C154C0",51,51,"GOOD","GOOD",33074,"1.6 mi","9 mins","[[[39.9978168,-83.02205649999999],[39.9979285,-83.0220937]],[[39.9979285,-83.0220937],[39.9979101,-83.0222733]],[[39.9979101,-83.0222733],[40.00416,-83.01967499999999]],[[40.00416,-83.01967499999999],[40.00412,-83.01740579999999]],[[40.00412,-83.01740579999999],[40.0038144,-83.0108989]],[[40.0038144,-83.0108989],[39.9969214,-83.0095091]],[[39.9969214,-83.0095091],[39.9966968,-83.01236689999999]]]"
"WMEEJ3BA9EK733218",1448311501,1448312701,3900,"0101000020E6100000C993A46B26FB43407A36AB3E57BF54C0","0101000020E61000002CBCCB457CFB4340764F1E166ABF54C0",36,36,"GOOD","GOOD",32885,"0.3 mi","2 mins","[[[39.9647503,-82.99085459999999],[39.9648222,-82.9902086]],[[39.9648222,-82.9902086],[39.9634749,-82.9899214]],[[39.9634749,-82.9899214],[39.963589,-82.98889419999999]],[[39.963589,-82.98889419999999],[39.9622334,-82.9886404]],[[39.9622334,-82.9886404],[39.9621119,-82.98970039999999]]]"
"WMEEJ3BA9EK733218",1448386501,1448387401,6900,"0101000020E6100000E42CEC6987FB4340CC6262F371BF54C0","0101000020E6100000757632384AFE4340F180B22957C054C0",27,27,"GOOD","GOOD",32892,"2.1 mi","7 mins","[[[39.9866243,-83.00543259999999],[39.9859169,-83.0052797]],[[39.9859169,-83.0052797],[39.9857749,-83.0018499]],[[39.9857749,-83.0018499],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9652471,-82.998498]],[[39.9652471,-82.998498],[39.9660539,-82.99157319999999]],[[39.9660539,-82.99157319999999],[39.9650634,-82.9913919]]]"
"WMEEJ3BA9EK748737",1448282401,1448283301,44700,"0101000020E61000002B306475ABFB43404D2D5BEB8BBE54C0","0101000020E61000000F9C33A2B4FB43406B82A8FB00C054C0",57,57,"GOOD","GOOD",33067,"1.6 mi","7 mins","[[[39.9664365,-83.0000575],[39.966283,-83.001429]],[[39.966283,-83.001429],[39.96494,-83.00116899999999]],[[39.96494,-83.00116899999999],[39.967713,-82.9771646]],[[39.967713,-82.9771646],[39.96616849999999,-82.9772502]]]"
"WMEEJ3BA9EK733218",1448317501,1448318701,4800,"0101000020E61000002CBCCB457CFB4340764F1E166ABF54C0","0101000020E61000004B9352D0EDFD4340A75CE15D2EC254C0",36,36,"GOOD","GOOD",32886,"3.9 mi","12 mins","[[[39.9838188,-83.0340487],[39.9846869,-83.0339917]],[[39.9846869,-83.0339917],[39.9840955,-83.02259889999999]],[[39.9840955,-83.02259889999999],[39.974229,-83.0225019]],[[39.974229,-83.0225019],[39.9735543,-83.01638729999999]],[[39.9735543,-83.01638729999999],[39.9714361,-83.0095585]],[[39.9714361,-83.0095585],[39.9725255,-83.0093854]],[[39.9725255,-83.0093854],[39.9725824,-83.00910329999999]],[[39.9725824,-83.00910329999999],[39.9733262,-83.0049039]],[[39.9733262,-83.0049039],[39.9742012,-82.9937447]],[[39.9742012,-82.9937447],[39.9715066,-82.9903176]],[[39.9715066,-82.9903176],[39.96744,-82.99063]],[[39.96744,-82.99063],[39.967213,-82.991804]],[[39.967213,-82.991804],[39.9647623,-82.991337]],[[39.9647623,-82.991337],[39.9647503,-82.99085459999999]]]"
"WMEEJ3BA9EK735552",1448418001,1448419201,180300,"0101000020E61000004221020EA1064440E561A1D634C154C0","0101000020E610000035B56CAD2FFE434027C286A757C054C0",57,57,"GOOD","GOOD",32949,"8.4 mi","12 mins","[[[39.9858395,-83.005265],[39.9859169,-83.0052797]],[[39.9859169,-83.0052797],[39.9857749,-83.0018499]],[[39.9857749,-83.0018499],[39.9782977,-83.0003601]],[[39.9782977,-83.0003601],[39.9777316,-83.0002489]],[[39.9777316,-83.0002489],[39.973582,-83.0119737]],[[39.973582,-83.0119737],[40.0487605,-83.0334227]],[[40.0487605,-83.0334227],[40.051839,-83.03216809999999]],[[40.051839,-83.03216809999999],[40.0513957,-83.01929240000001]]]"
"WMEEJ3BA9EK733218",1448334901,1448336101,5400,"0101000020E61000002497FF907EFB4340B6D617096DBF54C0","0101000020E61000001DE6CB0BB0FB4340D66EBBD05CBF54C0",33,30,"GOOD","GOOD",32888,"0.6 mi","3 mins","[[[39.9662495,-82.9900277],[39.9665262,-82.987618]],[[39.9665262,-82.987618],[39.9637987,-82.9870706]],[[39.9637987,-82.9870706],[39.9634749,-82.9899214]],[[39.9634749,-82.9899214],[39.9648222,-82.9902086]],[[39.9648222,-82.9902086],[39.9647922,-82.99102859999999]]]"
